"file"	"rel_file"	"line"	"block"	"token"	"text"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1391"	"def write_gfas_era5_presence_audit"	"GFAS"	"[""PRES-001"", ""PASS"" if bool(sources.get(""gfas_exists"")) else ""HOLD"", str(sources.get(""gfas_dir"", """")), ""GFAS directory path""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1392"	"def write_gfas_era5_presence_audit"	"gfas"	"[""PRES-002"", ""PASS"" if int(sources.get(""gfas_grib_count"") or 0) > 0 else ""HOLD"", int(sources.get(""gfas_grib_count"") or 0), ""GFAS grib file count""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1392"	"def write_gfas_era5_presence_audit"	"GFAS"	"[""PRES-002"", ""PASS"" if int(sources.get(""gfas_grib_count"") or 0) > 0 else ""HOLD"", int(sources.get(""gfas_grib_count"") or 0), ""GFAS grib file count""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1392"	"def write_gfas_era5_presence_audit"	"grib"	"[""PRES-002"", ""PASS"" if int(sources.get(""gfas_grib_count"") or 0) > 0 else ""HOLD"", int(sources.get(""gfas_grib_count"") or 0), ""GFAS grib file count""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1392"	"def write_gfas_era5_presence_audit"	"GRIB"	"[""PRES-002"", ""PASS"" if int(sources.get(""gfas_grib_count"") or 0) > 0 else ""HOLD"", int(sources.get(""gfas_grib_count"") or 0), ""GFAS grib file count""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1393"	"def write_gfas_era5_presence_audit"	"gfas"	"[""PRES-003"", ""PASS"" if int(sources.get(""gfas_total_bytes"") or 0) > 0 else ""HOLD"", int(sources.get(""gfas_total_bytes"") or 0), ""GFAS total bytes""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1393"	"def write_gfas_era5_presence_audit"	"GFAS"	"[""PRES-003"", ""PASS"" if int(sources.get(""gfas_total_bytes"") or 0) > 0 else ""HOLD"", int(sources.get(""gfas_total_bytes"") or 0), ""GFAS total bytes""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1394"	"def write_gfas_era5_presence_audit"	"era5"	"[""PRES-004"", ""PASS"" if bool(sources.get(""era5_exists"")) else ""HOLD"", str(sources.get(""era5_zip"", """")), ""ERA5 zip path""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1394"	"def write_gfas_era5_presence_audit"	"ERA5"	"[""PRES-004"", ""PASS"" if bool(sources.get(""era5_exists"")) else ""HOLD"", str(sources.get(""era5_zip"", """")), ""ERA5 zip path""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1395"	"def write_gfas_era5_presence_audit"	"parquet"	"[""PRES-005"", ""PASS"" if int(sources.get(""parquet_zip_count"") or 0) > 0 else ""HOLD"", int(sources.get(""parquet_zip_count"") or 0), ""Parquet proxy zip count""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1400"	"def write_gfas_era5_decoder_audit"	"gfas"	"def write_gfas_era5_decoder_audit("
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1400"	"def write_gfas_era5_decoder_audit"	"GFAS"	"def write_gfas_era5_decoder_audit("
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1400"	"def write_gfas_era5_decoder_audit"	"era5"	"def write_gfas_era5_decoder_audit("
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1400"	"def write_gfas_era5_decoder_audit"	"ERA5"	"def write_gfas_era5_decoder_audit("
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1407"	"def write_gfas_era5_decoder_audit"	"gfas"	"out_tsv = qa_dir / ""gfas_era5_decoder_audit.tsv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1407"	"def write_gfas_era5_decoder_audit"	"GFAS"	"out_tsv = qa_dir / ""gfas_era5_decoder_audit.tsv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1407"	"def write_gfas_era5_decoder_audit"	"era5"	"out_tsv = qa_dir / ""gfas_era5_decoder_audit.tsv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1407"	"def write_gfas_era5_decoder_audit"	"ERA5"	"out_tsv = qa_dir / ""gfas_era5_decoder_audit.tsv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1409"	"def write_gfas_era5_decoder_audit"	"v0_gfas_era5_real"	"selected_real = str(route_decision.get(""route_selected"", """")) == ""v0_gfas_era5_real"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1409"	"def write_gfas_era5_decoder_audit"	"gfas"	"selected_real = str(route_decision.get(""route_selected"", """")) == ""v0_gfas_era5_real"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1409"	"def write_gfas_era5_decoder_audit"	"GFAS"	"selected_real = str(route_decision.get(""route_selected"", """")) == ""v0_gfas_era5_real"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1409"	"def write_gfas_era5_decoder_audit"	"era5"	"selected_real = str(route_decision.get(""route_selected"", """")) == ""v0_gfas_era5_real"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1409"	"def write_gfas_era5_decoder_audit"	"ERA5"	"selected_real = str(route_decision.get(""route_selected"", """")) == ""v0_gfas_era5_real"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1411"	"def write_gfas_era5_decoder_audit"	"gdal"	"[""decoder_available"", 1 if decoder_available else 0, ""PASS"" if decoder_available else ""HOLD"", ""GDAL-only decoder probe result""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1414"	"def write_gfas_era5_decoder_audit"	"gfas"	"[""gfas_grib_count"", int(sources.get(""gfas_grib_count"") or 0), ""PASS"" if int(sources.get(""gfas_grib_count"") or 0) > 0 else ""HOLD"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1414"	"def write_gfas_era5_decoder_audit"	"GFAS"	"[""gfas_grib_count"", int(sources.get(""gfas_grib_count"") or 0), ""PASS"" if int(sources.get(""gfas_grib_count"") or 0) > 0 else ""HOLD"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1414"	"def write_gfas_era5_decoder_audit"	"grib"	"[""gfas_grib_count"", int(sources.get(""gfas_grib_count"") or 0), ""PASS"" if int(sources.get(""gfas_grib_count"") or 0) > 0 else ""HOLD"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1414"	"def write_gfas_era5_decoder_audit"	"GRIB"	"[""gfas_grib_count"", int(sources.get(""gfas_grib_count"") or 0), ""PASS"" if int(sources.get(""gfas_grib_count"") or 0) > 0 else ""HOLD"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1415"	"def write_gfas_era5_decoder_audit"	"era5"	"[""era5_exists"", 1 if bool(sources.get(""era5_exists"")) else 0, ""PASS"" if bool(sources.get(""era5_exists"")) else ""HOLD"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1415"	"def write_gfas_era5_decoder_audit"	"ERA5"	"[""era5_exists"", 1 if bool(sources.get(""era5_exists"")) else 0, ""PASS"" if bool(sources.get(""era5_exists"")) else ""HOLD"", """"],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1424"	"def write_gfas_era5_decoder_audit"	"gfas"	"checkpoints = qa_dir / ""gfas_era5_decoder_checkpoints.tsv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1424"	"def write_gfas_era5_decoder_audit"	"GFAS"	"checkpoints = qa_dir / ""gfas_era5_decoder_checkpoints.tsv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1424"	"def write_gfas_era5_decoder_audit"	"era5"	"checkpoints = qa_dir / ""gfas_era5_decoder_checkpoints.tsv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1424"	"def write_gfas_era5_decoder_audit"	"ERA5"	"checkpoints = qa_dir / ""gfas_era5_decoder_checkpoints.tsv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1430"	"def write_gfas_era5_decoder_audit"	"gfas"	"""GDAL-only GFAS decoder probe with Portugal negative-longitude crop."","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1430"	"def write_gfas_era5_decoder_audit"	"GFAS"	"""GDAL-only GFAS decoder probe with Portugal negative-longitude crop."","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1430"	"def write_gfas_era5_decoder_audit"	"gdal"	"""GDAL-only GFAS decoder probe with Portugal negative-longitude crop."","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1432"	"def write_gfas_era5_decoder_audit"	"gfas"	"[""gfas_probe"", ""gfas_grib_count"", int(sources.get(""gfas_grib_count"") or 0), str(sources.get(""gfas_dir"", """"))],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1432"	"def write_gfas_era5_decoder_audit"	"GFAS"	"[""gfas_probe"", ""gfas_grib_count"", int(sources.get(""gfas_grib_count"") or 0), str(sources.get(""gfas_dir"", """"))],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1432"	"def write_gfas_era5_decoder_audit"	"grib"	"[""gfas_probe"", ""gfas_grib_count"", int(sources.get(""gfas_grib_count"") or 0), str(sources.get(""gfas_dir"", """"))],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1432"	"def write_gfas_era5_decoder_audit"	"GRIB"	"[""gfas_probe"", ""gfas_grib_count"", int(sources.get(""gfas_grib_count"") or 0), str(sources.get(""gfas_dir"", """"))],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1433"	"def write_gfas_era5_decoder_audit"	"era5"	"[""era5_probe"", ""era5_exists"", 1 if bool(sources.get(""era5_exists"")) else 0, str(sources.get(""era5_zip"", """"))],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1433"	"def write_gfas_era5_decoder_audit"	"ERA5"	"[""era5_probe"", ""era5_exists"", 1 if bool(sources.get(""era5_exists"")) else 0, str(sources.get(""era5_zip"", """"))],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1444"	"def _resolve_gdal_tool"	"gdal"	"def _resolve_gdal_tool(name: str) -> str:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1465"	"def _capture_warning_rows"	"gfas"	"classification = ""GFAS_PACKING_WARNING_CLASSIFIED"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1465"	"def _capture_warning_rows"	"GFAS"	"classification = ""GFAS_PACKING_WARNING_CLASSIFIED"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1477"	"def _extract_first_message_by_next_grib"	"grib"	"def _extract_first_message_by_next_grib(src: Path, dst: Path, max_scan_bytes: int = 64 * 1024 * 1024) -> Tuple[int, int]:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1477"	"def _extract_first_message_by_next_grib"	"GRIB"	"def _extract_first_message_by_next_grib(src: Path, dst: Path, max_scan_bytes: int = 64 * 1024 * 1024) -> Tuple[int, int]:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1479"	"def _extract_first_message_by_next_grib"	"gfas"	"raise FileNotFoundError(f""GFAS source GRIB missing: {src}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1479"	"def _extract_first_message_by_next_grib"	"GFAS"	"raise FileNotFoundError(f""GFAS source GRIB missing: {src}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1479"	"def _extract_first_message_by_next_grib"	"grib"	"raise FileNotFoundError(f""GFAS source GRIB missing: {src}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1479"	"def _extract_first_message_by_next_grib"	"GRIB"	"raise FileNotFoundError(f""GFAS source GRIB missing: {src}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1489"	"def _extract_first_message_by_next_grib"	"grib"	"if len(buf) >= 8 and buf[:4] == b""GRIB"":"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1489"	"def _extract_first_message_by_next_grib"	"GRIB"	"if len(buf) >= 8 and buf[:4] == b""GRIB"":"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1490"	"def _extract_first_message_by_next_grib"	"grib"	"next_idx = bytes(buf).find(b""GRIB"", 4)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1490"	"def _extract_first_message_by_next_grib"	"GRIB"	"next_idx = bytes(buf).find(b""GRIB"", 4)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1496"	"def _extract_first_message_by_next_grib"	"grib"	"raise RuntimeError(f""Could not delimit first GRIB message using next GRIB within {max_scan_bytes} bytes for {src}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1496"	"def _extract_first_message_by_next_grib"	"GRIB"	"raise RuntimeError(f""Could not delimit first GRIB message using next GRIB within {max_scan_bytes} bytes for {src}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1558"	"def _smoke_route_v0_audit_rows"	"smoke_route_v0_audit"	"def _smoke_route_v0_audit_rows(unexplained_warnings_count: int, failed: bool, detail: str) -> List[List[object]]:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1561"	"def _smoke_route_v0_audit_rows"	"gfas"	"[""backend_gfas"", ""GDAL"", ""PASS"", ""GFAS decoded through GDAL-only message extraction path.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1561"	"def _smoke_route_v0_audit_rows"	"GFAS"	"[""backend_gfas"", ""GDAL"", ""PASS"", ""GFAS decoded through GDAL-only message extraction path.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1561"	"def _smoke_route_v0_audit_rows"	"gdal"	"[""backend_gfas"", ""GDAL"", ""PASS"", ""GFAS decoded through GDAL-only message extraction path.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1562"	"def _smoke_route_v0_audit_rows"	"era5"	"[""backend_era5"", ""GDAL"", ""PASS"", ""ERA5 10U/10V validated through GDAL.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1562"	"def _smoke_route_v0_audit_rows"	"ERA5"	"[""backend_era5"", ""GDAL"", ""PASS"", ""ERA5 10U/10V validated through GDAL.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1562"	"def _smoke_route_v0_audit_rows"	"gdal"	"[""backend_era5"", ""GDAL"", ""PASS"", ""ERA5 10U/10V validated through GDAL.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1563"	"def _smoke_route_v0_audit_rows"	"gfas"	"[""eccodes_for_gfas"", ""REJECTED_OR_FORBIDDEN"", ""PASS"", ""ecCodes is not used as GFAS decoder backend.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1563"	"def _smoke_route_v0_audit_rows"	"GFAS"	"[""eccodes_for_gfas"", ""REJECTED_OR_FORBIDDEN"", ""PASS"", ""ecCodes is not used as GFAS decoder backend.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1563"	"def _smoke_route_v0_audit_rows"	"eccodes"	"[""eccodes_for_gfas"", ""REJECTED_OR_FORBIDDEN"", ""PASS"", ""ecCodes is not used as GFAS decoder backend.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1570"	"def _smoke_route_v0_audit_rows"	"gfas"	"[""backend_gfas"", ""GDAL"", ""HOLD"", ""GFAS GDAL path failed during probe.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1570"	"def _smoke_route_v0_audit_rows"	"GFAS"	"[""backend_gfas"", ""GDAL"", ""HOLD"", ""GFAS GDAL path failed during probe.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1570"	"def _smoke_route_v0_audit_rows"	"gdal"	"[""backend_gfas"", ""GDAL"", ""HOLD"", ""GFAS GDAL path failed during probe.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1571"	"def _smoke_route_v0_audit_rows"	"era5"	"[""backend_era5"", ""GDAL"", ""HOLD"", ""ERA5 GDAL probe not completed.""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\moduleC_pipeline_v2.py"	"pipeline\moduleC_pipeline_v2.py"	"1571"	"def _smoke_route_v0_audit_rows"	"ERA5"	"[""backend_era5"", ""GDAL"", ""HOLD"", ""ERA5 GDAL probe not completed.""],"
